Date,Open,High,Low,Close,EMA,RSI,BB_middle,BB_std,BB_upper,BB_lower,MACD,MACD_Signal,MACD_Histogram,USD,DowJones,NASDAQ,SP500,KOSPI,KOSDAQ,Gold,WTI,Treasury5Y,usdkrw,jpykrw,eurkrw
2015-06-09,-0.003181028,-0.002597488,-0.000850868,-0.004624488,0.001080144,-0.140352022,0.00096179,0.058290793,0.002038266,-0.000156689,0.038700496,0.086230208,-0.087096589,-0.001364166,-0.000141373,-0.001545268,0.000418353,-0.000561692,0.008486523,0.003494799,0.034399725,0.016403046,-0.004624489,0.002782558,0.009834802
2015-06-10,0.001430171,0.00066889,-0.008919723,0.001763453,0.001124918,0.03022531,0.001212431,0.044006423,0.00206109,0.000328722,0.038832305,0.073740487,-0.071101101,-0.005463865,0.013305607,0.012529208,0.012042425,-0.006157856,-0.005923793,0.007474668,0.021449967,0.031123919,0.001763453,0.003220594,0.003069208
2015-06-11,-0.007854763,-0.006114014,0.000189915,-0.009257592,0.000444165,-0.260023108,0.000785537,-0.019051903,0.000375668,0.001213073,-0.088606857,0.032351491,-0.528927636,0.00348654,0.002164882,0.001146382,0.001738626,0.002578827,-0.001712543,-0.005227175,-0.010743936,-0.035215204,-0.009257591,0.002554874,-0.008278096
2015-06-12,0.000944578,0.001820409,0.000786785,0.001515309,0.000513716,0.046230314,0.001004268,-0.041427094,0.000144603,0.001900238,-0.068617033,0.009626492,-0.692814068,-0.000105306,-0.007790145,-0.006179952,-0.0069943,-0.002158893,-0.006415621,-0.000932261,-0.013328962,0.004634994,0.001515309,-0.003966583,-0.004488527
2015-06-15,-0.002004333,0.000877191,0.003361531,-4.51E-05,0.000477397,-0.001592275,0.001290746,-0.120420991,-0.001072653,0.003749639,-0.069722492,-0.006848561,-1.718277072,-0.001684774,-0.006015469,-0.004183224,-0.004622572,-0.004799797,-0.009194273,0.005514082,-0.007338209,-0.019607843,-4.51E-05,0.006952478,0.002722797
2015-06-16,0.004989453,0.001234175,0.004142816,0.003764627,0.000690944,0.121223079,0.001188706,-0.079408821,-0.000189352,0.002615556,-0.015701262,-0.008570264,0.242826094,0.002004029,0.006368921,0.005085436,0.005689856,-0.006659094,0.000609195,-0.004049649,0.007560501,-0.018823529,0.003764627,-0.001745451,0.004280865
2015-06-17,0.002410579,0.003563955,-0.000224225,0.002009807,0.000776884,0.053552322,0.001050906,-0.041268389,0.000384663,0.00173881,0.005730893,-0.005808932,-0.328008123,-0.007368389,0.001745919,0.001845512,0.001979641,0.003026539,0.017457666,-0.003473084,-0.0008338,-0.027577938,0.002009808,0.002014099,-0.000922439
2015-06-18,-0.005453321,-0.008829354,-0.013366738,-0.004638425,0.000423576,-0.168608834,0.000729941,-0.063569969,-0.0002402,0.001730268,-0.075049319,-0.019333359,2.308879123,-0.002757179,0.010041381,0.01343967,0.009902711,0.003449869,0.009170482,0.021336259,0.008845177,0.011097411,-0.004638425,-0.005444806,0.006710233
2015-06-19,-0.006427104,-0.005127433,0.000145401,-0.007502736,-9.09E-05,-0.23851663,0.000530605,-0.12598715,-0.001257347,0.002370562,-0.193535373,-0.051426316,1.608552038,0.000531635,-0.005513994,-0.003107413,-0.005303502,0.002487903,0.006508549,0,-0.013895781,-0.037804878,-0.007502736,-0.00328699,-0.007456201
2015-06-22,-0.003718333,-0.004188117,-0.002863652,-0.001840045,-0.000203635,-0.062783366,0.000291519,-0.087631813,-0.00079584,0.001406454,-0.235201445,-0.080210741,0.479510951,0.002550813,0.005763231,0.007224979,0.006094867,0.004005941,0.006425362,-0.014814856,0.001174283,0.048162231,-0.001840044,-0.001448371,-0.003529135
2015-06-23,0.000463132,0.004278203,0.002024025,-0.002215671,-0.00033306,-0.080096216,0.000136485,-0.052310094,-0.000455761,0.000742415,-0.308582513,-0.109952864,0.260846889,0.011661168,0.00134058,0.001187362,0.000635868,0.012670546,0.007092199,-0.006336065,0.022285489,0.024183797,-0.002215672,-0.005824203,-0.002718172
2015-06-24,0.003948314,0.003862912,0.004749616,0.004723367,-8.42E-06,0.322701067,-8.56E-05,0.014331423,6.88E-05,-0.000243307,-0.188044213,-0.11785346,-0.045999075,-0.00178139,-0.009810368,-0.007302138,-0.007353297,0.00208053,0.009191425,-0.003060683,-0.012129127,-0.016528926,0.004723368,0.000819267,-0.01093422
2015-06-25,-0.003525877,0.000107884,-0.001874527,0.003578062,0.000222942,0.15647917,2.25E-05,-0.001719427,3.60E-06,4.19E-05,-0.030660646,-0.109733961,-0.178628832,-0.000734831,-0.004214107,-0.001995197,-0.002973574,-0.000225362,0.009429161,-0.000938066,-0.009457425,0.022809124,0.003578062,0.003644437,0.00686489
2015-06-26,0.007802696,0.011632663,0.007648416,0.001823144,0.000326515,0.064937737,0.000132417,-0.00717651,5.32E-05,0.000213406,0.049379329,-0.093601113,-0.240618934,0.002941475,0.003148082,-0.006196987,-0.00039008,0.002493933,-0.004192872,0.00119507,-0.001172529,0.029929577,0.001823143,0.004402136,0.001907778
2015-06-29,0.00911071,0.000737637,0.006032787,0.009874483,0.000945428,0.247879442,0.000426929,0.074762328,0.001226937,-0.000390678,0.467863524,-0.02769281,-0.731832976,-0.007122656,-0.019520607,-0.024021123,-0.020866194,-0.014242247,-0.02326449,0.00477447,-0.02180109,-0.074074074,0.009874483,0.035774673,0.006339143
2015-06-30,-0.001704018,-0.00479512,-0.003723259,-0.002390984,0.000727228,-0.078617291,0.000198965,0.028160689,0.000521995,-0.000131705,0.164629975,0.006389627,-1.224342736,0.007384713,0.001316191,0.005727553,0.002658489,0.006653757,0.0125914,-0.005939754,0.019543956,0.001846154,-0.002390983,-0.019954463,0.001780367
2015-07-01,-0.001072352,0.004041962,0.001805695,-0.000590145,0.00064134,-0.02184816,0.000496424,0.010642138,0.000616871,0.000373048,0.083773304,0.022259414,2.505938846,0.008587287,0.007854951,0.005263823,0.00693604,0.011421271,0.024788823,-0.002134016,-0.042206187,0.045454545,-0.000590145,0.002476604,-0.006479279
2015-07-02,0.005895531,0.000666501,0.001380893,0.004805107,0.000912467,0.105193766,0.000775534,0.046377087,0.001322326,0.000215307,0.166156829,0.053545558,1.459069725,-0.002076596,-0.001565544,-0.000779985,-0.000308023,0.004499759,0.010517044,-0.005132592,-0.000526668,-0.033490012,0.004805106,-0.003760385,-0.005262192
2015-07-03,-0.005843172,-0.001518683,-0.000626803,-0.001763336,0.000737552,-0.067531862,0.000415782,0.035833108,0.000859567,-3.94E-05,0.063243099,0.055879361,0.099464748,0,0,0,0,-0.00138564,0.00076756,0,0,0,-0.001763336,2.19E-05,0.002636943
2015-07-06,0.007290955,0.003540009,0.00443544,0,0.00068946,0,-6.07E-05,-0.011816175,-0.000213107,9.58E-05,0.03520616,0.050869466,-0.038786102,0.001976922,-0.00262431,-0.003447653,-0.003861757,-0.023987721,-0.022424148,0.008512488,-0.077287915,-0.058966565,0,0.015514933,0.001898086
2015-07-07,0.000506295,0.00607993,0.003256189,0.002926116,0.000835202,0.073889018,0.000319926,0.054081003,0.001009009,-0.000387287,0.070921903,0.055656496,0.149760699,0.005919003,0.005277782,0.001105787,0.006080975,-0.006640927,-0.029746945,-0.017478046,-0.003807291,-0.018087855,0.002926115,-0.008967932,-0.002416301
2015-07-08,0.005281662,0.003365117,0.004872826,0.007738695,0.001285978,0.131222006,0.000622133,0.146928844,0.002596847,-0.001407365,0.178379038,0.085377163,0.619378925,-0.005987426,-0.014709544,-0.017548954,-0.016652749,-0.011802244,-0.004687243,0.009458543,-0.012994458,-0.017763158,0.007738696,0.009038181,0.004450011
2015-07-09,0.002119264,0.000438989,-0.005831416,0.001332728,0.00128905,0.015735899,0.001154599,0.119434759,0.002980856,-0.00072985,0.127511912,0.096455612,0.226214533,0.003323294,0.001895428,0.002574492,0.002262203,0.005753369,-0.000289169,-0.003696423,0.021877966,0.05090422,0.001332727,0.014727015,0.006417095
2015-07-10,-0.003612695,-0.005756956,0.000774368,-0.003005811,0.00100679,-0.122991591,0.000925036,0.056431503,0.001881569,-6.56E-05,0.036531767,0.080253624,-0.087719884,-0.00600354,0.012068814,0.015297476,0.012338485,0.00165696,0.006487514,-0.001121699,-0.000757806,0.069471001,-0.003005811,-0.010094342,-0.00339108
2015-07-13,-0.001538752,0.002559671,0.001769887,-0.00175945,0.00082572,-0.0764848,0.000837276,0.028232062,0.001335069,0.00032071,-0.006684819,0.057698908,-0.223344052,0.008643153,0.012233362,0.014768707,0.011066049,0.014942127,0.025645938,-0.002159454,-0.010238926,0.011918951,-0.001759449,-0.004668373,0.007635952
2015-07-14,0.006988251,0.007201893,0.008079172,0.005119311,0.00110604,0.116492566,0.000908186,0.065199157,0.002107803,-0.000337935,0.050297087,0.05589552,0.024640377,-0.00227134,0.004221924,0.00658194,0.004453159,-0.001110831,0.010220692,-0.001644652,0.016091954,-0.021790342,0.005119311,-0.007835127,-0.011113416
2015-07-15,0.005145414,0.002753518,0.00226348,0.005771884,0.001411884,0.085725195,0.001100107,0.100047604,0.003062626,-0.000943477,0.0983778,0.06619107,0.250383825,0.005070344,-0.000188891,-0.001165587,-0.000734986,0.00664326,0.005903952,-0.005289255,-0.030731542,-0.022877784,0.005771884,0.008626793,0.007558942
2015-07-16,0.004375295,0.002405971,0.00282945,0.00311034,0.001523702,0.034442178,0.001488878,0.088101373,0.003372844,-0.000480775,0.094430637,0.073241514,0.179758058,0.005456677,0.003882516,0.012598743,0.008014681,0.007226556,0.016820074,-0.002963652,-0.009725734,0.017252002,0.00311034,-0.001457899,-0.002792482
2015-07-17,-0.001568287,-0.000617512,0.001989082,0.00020087,0.001436476,0.002180192,0.001868921,0.025933448,0.002436566,0.00127317,0.058314971,0.069441297,0.017555181,0.002047891,-0.00186536,0.009095162,0.001106183,-0.005316372,-0.001510847,-0.010491344,-0.00039287,0.011508177,0.00020087,-0.001903444,-0.005089898
2015-07-20,0.004432955,0.00777938,0.004022681,0.00258478,0.001512101,0.028391865,0.002087594,0.00547429,0.002169354,0.002001687,0.057440405,0.066417722,0.022876272,0.001737155,0.0007719,0.001673607,0.000771234,-0.001675663,0.01216973,-0.022177149,-0.014541109,0.020359281,0.00258478,0.002968967,-0.002165152
2015-07-21,0.004230878,0.001269251,-0.003449113,0.005609274,0.001782221,0.047812698,0.002477769,-0.002066576,0.0023677,0.002593441,0.08397048,0.070802838,0.136826127,-0.007140641,-0.010006463,-0.002057872,-0.004261689,0.004972725,-0.000830522,-0.002981772,0.004187418,-0.022300469,0.005609274,0.003943303,0.005697681
2015-07-22,-0.005493496,-0.002319695,0.000987637,-0.006660658,0.001223468,-0.234065466,0.001900822,-0.045826009,0.000749945,0.003110015,-0.008876524,0.050652166,-0.233950447,0.002774026,-0.003808745,-0.006979504,-0.00238771,-0.009065953,-0.006931035,-0.010875476,-0.023232764,0.00120048,-0.006660659,-0.003185296,0.002932633
2015-07-23,0.007106982,0.007813779,0.009595898,0.00755981,0.001639508,0.120122112,0.002106001,0.00274137,0.002120609,0.002090689,0.047760781,0.049962373,0.036344154,-0.004917982,-0.006672953,-0.004903517,-0.00567604,0.00016467,0.00054084,0.002382239,-0.015043668,-0.017985612,0.00755981,0.006218221,0.006501398
2015-07-24,0.003524039,0.006672638,0.001928598,0.004093343,0.001801577,0.045119439,0.002221202,0.016547529,0.002550791,0.001875717,0.058773368,0.052059989,0.094043888,0.001235533,-0.009214491,-0.011227297,-0.010703328,-0.009253924,-0.000939523,-0.007678267,-0.00639839,-0.009157509,0.004093343,0.005632624,0.009886954
2015-07-27,0.005482726,-0.000264059,0.003003867,0.006843243,0.002135327,0.058412218,0.002083261,0.104644339,0.004475701,-0.000426258,0.08672342,0.060364899,0.219890684,-0.007610017,-0.007282309,-0.009599853,-0.005775015,-0.003494692,-0.032489114,0.010040553,-0.01557956,-0.03142329,0.006843243,0.008780352,0.006458837
2015-07-28,-0.00078747,-0.002556607,-0.002048232,-0.00271351,0.001812834,-0.0838977,0.0020574,0.030856476,0.002796188,0.001278657,0.031058337,0.053168886,-0.066039688,0.002797896,0.010875761,0.009808003,0.012386154,0.00014224,-0.007722625,-0.000182354,0.012449905,0.009541985,-0.00271351,-0.000137486,0.006565316
2015-07-29,-0.006553718,-0.004981142,-0.006208996,-0.0047295,0.001379673,-0.144032087,0.001840441,-0.022984888,0.001185772,0.002531562,-0.021629174,0.035188349,-0.302989443,0.002170156,0.006870065,0.004425052,0.007318795,-0.00072581,-0.019819119,-0.003283862,0.016882055,0.013232514,-0.0047295,-0.007150261,-0.007017692
2015-07-30,0.002043751,0.008071462,0.008330419,0.000474271,0.001320093,0.009118943,0.001626031,-0.012707175,0.001257175,0.002014902,-0.025265157,0.021453689,-0.368864717,0.005980563,-0.000304774,0.003335428,2.84E-05,-0.009123389,-0.024107766,-0.00393514,-0.005533941,0.009328358,0.00047427,-0.002311806,-0.006630987
2015-07-31,0.009363171,-0.000383263,-0.006583498,0.009223645,0.001839747,0.146062683,0.002177645,0.008436496,0.002336466,0.002010332,0.037192104,0.024865816,0.183911997,-0.001947468,-0.003162468,-9.75E-05,-0.00227152,0.005512548,0.01711416,0.005972069,-0.028854101,-0.046210721,0.009223646,0.008147444,0.005122155
2015-08-03,-0.007025433,-0.002385965,0.006453912,-0.005235874,0.0013711,-0.150542882,0.001905551,-0.048984724,0.000606328,0.003274682,-0.02135644,0.014724191,-0.393129926,0.001232361,-0.005181508,-0.002515444,-0.002756887,-0.010674036,-0.014784983,-0.00502329,-0.041383723,-0.021963824,-0.005235875,-0.003378808,-0.000874047
2015-08-04,0.004928553,0.000726009,-0.003907763,0.003486001,0.001510254,0.060543869,0.001935878,-0.037663833,0.000975007,0.002945758,-0.002739582,0.011028709,-0.239951567,0.004513304,-0.002699695,-0.001921671,-0.002249705,0.009708786,0.021964331,0.00119325,0.012619084,0.051519155,0.003486001,0.002603807,0.00047645
2015-08-05,-0.000939845,0.004242037,0.006187057,-0.001343327,0.001322127,-0.044009004,0.001485925,-0.015578218,0.001087853,0.001903478,-0.023534467,0.003814451,-0.650319988,0.000306331,-0.000582242,0.006735834,0.003114679,0.000872785,0.015382929,-0.004584212,-0.012898994,0.032035176,-0.001343327,-0.004038669,-0.007487014
2015-08-06,0.002950492,-0.001759306,-0.008716807,0.004121166,0.001506167,0.07607992,0.001626888,-0.002748577,0.001526517,0.001732086,0.00105349,0.003253865,-0.143709716,-0.001327042,-0.00688241,-0.016245326,-0.007752985,-0.00811426,0.008741872,0.004144792,-0.010852757,-0.017650639,0.004121166,0.000510872,0.005679248
2015-08-07,-0.007972829,-0.00327797,0.004790932,-0.008882633,0.000821306,-0.251610434,0.001321053,-0.081489074,-0.000570469,0.003303123,-0.078311736,-0.013270889,-5.091770617,-0.00275993,-0.002661872,-0.002551183,-0.002874883,-0.0015199,0.005015112,0.003577348,-0.01768923,-0.019826518,-0.008882633,-0.008925057,-0.006922101
2015-08-10,0.001908208,-0.00187936,-0.000491523,0,0.000767688,0,0.001405389,-0.136648042,-0.001492671,0.004430456,-0.07796445,-0.025513531,0.897005061,-0.00409998,0.013917214,0.011551364,0.012808167,-0.003512036,-0.006853052,0.009231309,0.024846137,0.024020228,0,0.005023292,0
2015-08-11,-0.007850055,0.011853394,-0.004511599,-0.003856965,0.000466005,-0.125998582,0.000960237,-0.133055722,-0.001472266,0.003484371,-0.111948224,-0.040990077,0.565611412,0.001337968,-0.012053819,-0.012742516,-0.009557103,-0.008246929,-0.018865396,0.003079175,-0.041814881,-0.058641975,-0.003856964,-0.008041951,0.004221591
2015-08-12,0.020692684,0.010868625,0.013084901,0.017484101,0.001571362,0.484934603,0.001549659,-0.004750525,0.001450375,0.001652175,0.064270245,-0.023537248,-0.449319044,-0.010586895,-1.90E-05,0.001508917,0.000950055,-0.005627564,-0.020566465,0.014084485,0.005106708,-0.013770492,0.017484101,0.013748775,0.019717348
2015-08-13,-0.003498877,-0.011379304,0.00021384,-0.003635524,0.001227792,-0.088213403,0.001209886,-0.038556156,0.000587094,0.001852816,0.00124169,-0.01905929,-0.209309159,0.001973769,0.000329851,-0.002146955,-0.001275212,0.004044607,0.019743447,-0.006677351,-0.024711294,0.046542553,-0.003635523,0.003494127,0.007445185
2015-08-14,0.00016999,0.000914016,0.003634498,0.002941135,0.001340296,0.048702695,0.001346995,-0.038921291,0.000741009,0.001971786,0.017491524,-0.012317261,-0.366057015,0.001244199,0.003972277,0.00291646,0.003911964,0,0,-0.00250957,0.006393559,0.014612452,0.002941135,0.001386434,0.003084376
2015-08-17,0.000637511,0.002097005,-0.000332323,0.000637511,0.001294075,0.010564994,0.001250205,-0.031636631,0.000774915,0.001739642,0.008037022,-0.008449473,-0.322463128,0.002588796,0.003878111,0.008608933,0.005211424,-0.007532292,-0.012784402,0.005121711,-0.014823553,-0.027551659,0.000637511,0.002811304,-0.003950181
2015-08-18,0.004969502,0.001257259,0.00509711,0.003720697,0.001453565,0.061409265,0.001160219,0.051372067,0.001862393,0.000437841,0.029405217,-0.001136597,-0.86661965,0.001549277,-0.001928726,-0.006353496,-0.00262553,-0.006228029,-0.030761347,-0.001340962,0.017912587,0.01802962,0.003720698,0.001053918,0.000473846
2015-08-19,0.003676916,0.00075849,0.000262942,0.002428947,0.001517817,0.035829407,0.001611625,-0.040104746,0.000999424,0.002242337,0.032979289,0.005655524,-5.970182208,-0.005259379,-0.009285947,-0.007965508,-0.008254877,-0.00862871,-0.041797656,0.009846925,-0.042702957,-0.051233397,0.002428947,0.003000505,-0.001733753
2015-08-20,-0.006821606,0.00363785,-0.000932578,-0.002735439,0.001237384,-0.092110783,0.001099225,-0.007123925,0.000983503,0.001218298,-0.010420406,0.002368013,-0.578924064,-0.007360554,-0.02063788,-0.028204456,-0.02110017,-0.012803061,-0.020639773,0.022072533,0.008333334,-0.008,-0.002735439,0.001165122,0.005317321
2015-08-21,0.006529255,0.00291999,0.006619082,0.001117556,0.001229514,0.022932246,0.000952217,0.024695694,0.001283645,0.000611271,-0.009749215,-7.83E-05,-1.033158281,-0.009608334,-0.031248847,-0.035151315,-0.031850965,-0.020098718,-0.045164532,0.005724177,-0.01677195,-0.032930108,0.001117556,0.004843783,0.011499316
2015-08-24,0.005534917,0.009955578,-0.000421514,0.009335845,0.001761816,0.148053689,0.001083733,0.167193403,0.003456625,-0.001358946,0.064474568,0.012828201,-164.7506019,-0.016028725,-0.035747833,-0.038204103,-0.039413693,-0.024657929,-0.021880233,-0.00534663,-0.054635326,-0.052119527,0.009335845,0.02538553,0.023903408
2015-08-25,-0.001608554,-0.008117899,-0.017458001,-0.003342904,0.00142408,-0.106550296,0.001047567,0.063043307,0.00207769,-1.80E-05,0.007679824,0.011746359,-0.072586715,0.013074708,-0.012910634,-0.004365593,-0.013521995,0.009192211,0.052337241,-0.013178492,0.027981144,0.085043988,-0.003342904,0.018875604,0.013153369
2015-08-26,-0.001283959,-0.003215279,0.015648052,-0.000353,0.001307066,-0.012773678,0.001263442,0.008591536,0.001392614,0.00112955,-0.008388844,0.007532303,-0.351221936,0.006029821,0.039515635,0.042394368,0.039033859,0.025700871,0.034101297,-0.011948669,-0.018061638,-0.00472973,-0.000353,0.002996105,-0.002669085
2015-08-27,-0.005772523,-0.00496003,-0.011654572,-0.006727438,0.0007789,-0.219233346,0.000897857,-0.04413749,9.83E-05,0.001726833,-0.074968119,-0.009461199,-2.265544392,0.005362808,0.02267413,0.024517071,0.024297748,0.007343896,0.009394103,-0.001956208,0.102590757,0.007467753,-0.006727438,-0.019436423,-0.025314661
2015-08-28,-0.006930024,-0.006214061,0.000889348,-0.007763591,0.000221552,-0.224781304,5.19E-05,-0.002606832,6.78E-06,9.86E-05,-0.145454241,-0.03562065,2.729298452,0.005229578,-0.00070609,0.003243466,0.000608736,0.015550314,0.021151534,0.0095331,0.062499999,0.027628032,-0.007763591,-0.015952802,-0.015989235
2015-08-31,0.002170058,0.003414556,0.00608297,0.004786718,0.000517024,0.202161694,0.000551214,-0.032420563,-6.80E-06,0.001128779,-0.094237368,-0.045611924,0.234879127,-0.001664801,-0.006908634,-0.010730453,-0.00839167,0.00197144,-0.001235537,-0.001323802,0.088014151,0.010491803,0.004786718,0.000154788,-0.000500463
2015-09-01,0.003736434,-0.001925245,-0.00889944,0.002844748,0.000668325,0.091378754,0.000520731,-0.011589978,0.000322412,0.000725764,-0.059606625,-0.047875799,0.001757598,-0.005211048,-0.028417162,-0.029395872,-0.029576447,-0.014040763,-0.020622608,0.00627428,-0.077032539,-0.024010383,0.002844748,0.006819917,0.006379987
2015-09-02,-0.002005072,0.002284223,0.006194719,-0.003107602,0.000422358,-0.098275367,0.000431239,-0.028312082,-3.38E-05,0.000911873,-0.099853544,-0.056180464,0.117282242,0.003981194,0.018247845,0.024563724,0.018292975,0.000517179,0.007548964,-0.005444763,0.018498128,0.010638298,-0.003107602,0.00837236,0.002849411
2015-09-03,0.002432962,0.006457352,0.00642913,0.004145152,0.000664009,0.14322142,0.000434029,-0.003397079,0.000373793,0.00049622,-0.040994725,-0.053866456,-0.095055293,0.006052405,0.001429842,-0.003469484,0.001164794,0.000161861,0.000339223,-0.007770463,0.010810811,-0.021052632,0.004145152,-0.00304878,-0.002803696
2015-09-04,0.006071927,0.004008915,-0.000270808,0.005887495,0.00100425,0.147373362,0.001171187,-0.05487195,0.000293349,0.002077415,0.040347066,-0.039314857,-0.309456983,-0.001867037,-0.01663413,-0.010474296,-0.015329596,-0.015395217,-0.040987836,-0.002758721,-0.014973283,-0.015456989,0.005887495,0.01011213,-0.002464869
2015-09-07,0.008262689,0.007534703,0.01305036,0.008737566,0.001510432,0.139407225,0.001610355,0.008323383,0.001709706,0.001507973,0.14129453,-0.009105953,-0.777489872,0,0,0,0,-0.001495196,-0.002536705,0,0,0,0.008737566,0.016328261,0.011251504
2015-09-08,0.002617748,0.00157528,-0.003517094,0.001400515,0.001503185,0.016752641,0.001868527,-0.095584577,0.00041672,0.003364919,0.102926866,0.012476978,-2.357723146,-0.003637182,0.024238641,0.027329727,0.025083053,-0.002410765,-0.016307028,-0.000178433,-0.002388708,0.03890785,0.001400514,-0.000496475,0.002637755
2015-09-09,-0.006319358,-0.010761144,-0.007662719,-0.00681819,0.000954638,-0.190496658,0.000664216,0.01758027,0.000892039,0.000430085,-0.014869806,0.006738021,-0.453225687,0.001355914,-0.014497909,-0.011513133,-0.01389756,0.029552665,0.035175958,-0.016244263,-0.038963801,-0.003942181,-0.00681819,-0.012199483,-0.003145098
2015-09-10,-0.000418393,0.002301159,-0.003337197,-0.002229702,0.000746356,-0.066633683,0.000732179,-0.039946117,0.000175193,0.001304848,-0.048473024,-0.004599807,-1.687264146,-0.005728601,0.004726966,0.008350671,0.005277955,0.014429738,0.011533746,0.006623162,0.040090508,0.019129288,-0.002229702,-0.004113364,-0.00090459
2015-09-11,-0.010129419,-0.01016033,-0.000169493,-0.008182528,0.000164069,-0.219678123,0.000175106,-0.023354479,-0.000134148,0.000492709,-0.148477462,-0.032843444,6.107335701,-0.002828378,0.006288239,0.005439634,0.004487043,-0.010570253,0.002364243,-0.005407841,-0.02809227,-0.025242718,-0.008182528,-0.011138826,-0.002297228
2015-09-14,-0.001606751,-0.001813402,-0.00207711,-4.23E-05,0.000150724,-0.001297614,0.000141329,-0.019237007,-0.000107449,0.000396664,-0.148593298,-0.052848837,0.556264912,0.000630297,-0.003780779,-0.003438181,-0.004089656,-0.005104643,-0.01043486,0.003806027,-0.014116088,0.002656042,-4.23E-05,-0.001501225,0.004462575
2015-09-15,0.000126977,0.002492711,-0.001248964,0.0012282,0.000220391,0.05580628,1.77E-05,-0.001392874,-4.49E-08,3.59E-05,-0.128181336,-0.064552634,0.156905352,0.003779538,0.013981443,0.011394713,0.012831312,0.003158233,0.005838161,-0.004423492,0.013409091,0.060264901,0.0012282,0.003814959,-0.002680579
2015-09-16,-0.002540866,-0.004576801,-0.005137819,-0.004390813,-7.81E-05,-0.146831787,-0.00032225,0.03179458,8.16E-05,-0.000736533,-0.208505478,-0.085396173,0.237495983,-0.001987271,0.008439812,0.005908877,0.008705414,0.019555523,0.014593176,0.014871147,0.057412021,0.006870706,-0.004390813,-0.003800461,-0.006251572
2015-09-17,-0.006707908,-0.007578282,-0.008242569,-0.006466725,-0.000489762,-0.198991105,-0.000506745,0.094635773,0.000727594,-0.001773964,-0.369548029,-0.121001633,0.295942819,-0.009117533,-0.003895411,0.000963332,-0.00256106,0.000526462,-0.008026845,-0.001697554,-0.005302227,-0.068238213,-0.006466726,-0.007701513,-0.004919747
2015-09-18,-0.003419388,-0.000784987,-0.000948337,-0.003686227,-0.000694521,-0.115071984,-0.000744672,0.123495349,0.00101842,-0.002559265,-0.606968186,-0.164676986,0.196271475,0.003278667,-0.01740118,-0.013633203,-0.016164166,0.009845737,0.028507563,0.018616241,-0.047334795,-0.043275632,-0.003686227,0.000298907,0.005731421
2015-09-21,0.004589102,0.007488511,0.010381349,0.005339535,-0.00030915,0.428319317,-0.000948852,0.008105166,-0.000804646,-0.001097803,-0.720757506,-0.18819177,-0.045398389,0.010858085,0.007666316,0.000356357,0.004565784,-0.015666725,-0.001854589,-0.004393287,0.044762757,0.045233125,0.005339534,0.007037682,-0.002928456
2015-09-22,0.005507365,0.006610668,0.002493995,0.004585389,5.21E-06,0.216077913,-0.000553952,-0.007031838,-0.000658048,-0.0004464,-0.485976419,-0.192523223,-0.169507054,0.00406716,-0.010885382,-0.014957698,-0.01231843,0.008846224,0.006924082,-0.00714851,-0.01820904,-0.051930759,0.004585389,-0.000532067,-0.005556971
2015-09-23,0.005265008,0.005809569,0.006543177,0.005151009,0.000337223,0.169031753,-0.000280092,-0.016281884,-0.00053559,-1.62E-05,2.645663951,-0.166243221,-0.302746245,-0.002181128,-0.003097283,-0.000836707,-0.002048643,-0.018879348,-0.019303127,0.005866645,-0.02945673,0.010533708,0.005151009,0.009305897,-0.000888256
2015-09-24,0.007433626,0.004185502,0.005264781,0.008346436,0.000856472,0.179043532,0.00047612,0.033260295,0.000991333,-5.58E-05,2.075130784,-0.075495453,-0.621368946,-0.000832747,-0.004826159,-0.003842048,-0.003362985,0.001265016,0.005291939,0.019618305,0.009667266,0.004169562,0.008346436,0.006806033,0.014301631
2015-09-25,0.001509348,-0.001250417,-0.004083674,-0.002910151,0.000610449,-0.082830826,0.000717011,-0.018443626,0.000406189,0.001038256,0.343753546,-0.019034502,-0.766906714,0.00291696,0.006996319,-0.01013416,-0.000465793,-0.002182733,-0.001725449,-0.006760313,0.017590759,0.023529412,-0.002910151,-0.003294378,-0.003626122
2015-09-28,-0.002578766,-0.002362037,0.003440942,0.002001787,0.000701007,0.041122434,0.000579962,0.010074583,0.000731081,0.000423874,0.277609881,0.035689542,-2.839302637,-0.002492968,-0.019171719,-0.030412842,-0.02566609,0,0,-0.012216405,-0.027789956,-0.040567951,0.002001787,0.000434638,0.003451336
2015-09-29,0.002090213,0.003873606,0.004507634,0.002090213,0.000791543,0.041656232,0.000543299,0.025335647,0.000941585,0.000131792,0.231384651,0.080223438,1.328037056,-0.001457878,0.002952166,-0.005865001,0.001232853,0,0,-0.004328643,0.018005852,-0.031007752,0.002090213,0.006819835,0.005035572
2015-09-30,0.001876337,-0.003166971,-0.014628124,0.000293159,0.000759021,0.005969921,0.00071274,0.010222765,0.00086924,0.000550913,0.144103364,0.096794688,0.303358383,0.004797153,0.014678074,0.022765785,0.019075556,0.010273567,-0.006181339,-0.010291878,-0.003095291,0,0.000293158,0.00018063,0.002654343
2015-10-01,-0.010451068,-0.010492373,-0.001600304,-0.008642115,0.000145826,-0.273900774,7.09E-05,-0.001810484,3.96E-05,0.000103206,-0.126110031,0.036476255,-0.586682246,-0.001660571,-0.000779285,0.001497767,0.001973884,0.00841141,0.0093002,-0.001165441,-0.007762209,-0.003636364,-0.008642115,-0.008508162,-0.016181092
